timestamp,cpu_usage,memory_usage,disk_usage,network_latency_ms,error_count,response_time_ms,active_connections,system_state,failure_within_hour,failure_scenario,hour,day_of_week,is_weekend
2025-06-11 18:48:30.223889,49.63,93.95,97.31,29.19,7,336.08,31,critical,1,"memory_leak_gradual,disk_full_critical",18,2,0
2025-06-11 18:53:30.223889,21.24,98.0,95.35,10.0,4,344.49,47,critical,1,"memory_leak_gradual,disk_full_critical",18,2,0
2025-06-11 18:58:30.223889,51.34,98.0,98.88,16.38,8,262.69,44,critical,1,"memory_leak_gradual,disk_full_critical",18,2,0
2025-06-11 19:03:30.223889,52.71,98.0,95.97,35.76,2,472.63,48,critical,1,"memory_leak_gradual,disk_full_critical",19,2,0
2025-06-11 19:08:30.223889,45.56,98.0,95.33,20.83,1,260.56,49,critical,1,"memory_leak_gradual,disk_full_critical",19,2,0
2025-06-11 19:13:30.223889,36.13,98.0,99.11,19.74,4,458.04,43,critical,1,"memory_leak_gradual,disk_full_critical",19,2,0
2025-06-11 19:18:30.223889,21.7,98.0,97.39,28.92,7,331.1,44,critical,1,"memory_leak_gradual,disk_full_critical",19,2,0
2025-06-11 19:23:30.223889,44.12,80.52,98.98,41.81,1,281.07,46,critical,0,"memory_leak_gradual,disk_full_critical",19,2,0
2025-06-11 19:28:30.223889,46.42,98.0,97.3,10.0,5,323.03,41,critical,1,"memory_leak_gradual,disk_full_critical",19,2,0
2025-06-11 19:33:30.223889,30.67,98.0,98.71,24.1,5,486.95,35,critical,1,"memory_leak_gradual,disk_full_critical",19,2,0
2025-06-11 19:38:30.223889,46.18,98.0,24.35,20.37,6,305.34,48,critical,1,memory_leak_gradual,19,2,0
2025-06-11 19:43:30.223889,43.53,98.0,44.84,80.53,5,573.41,32,critical,1,memory_leak_gradual,19,2,0
2025-06-11 19:48:30.223889,41.57,98.0,27.89,58.97,1,373.68,53,critical,1,memory_leak_gradual,19,2,0
2025-06-11 19:53:30.223889,19.85,88.82,21.47,17.7,4,259.79,36,warning,0,memory_leak_gradual,19,2,0
2025-06-11 19:58:30.223889,28.03,98.0,28.84,19.26,10,469.6,43,critical,1,"memory_leak_gradual,cpu_spike_sudden",19,2,0
2025-06-11 20:03:30.223889,39.48,98.0,20.6,93.91,7,342.3,33,critical,1,"memory_leak_gradual,cpu_spike_sudden",20,2,0
2025-06-11 20:08:30.223889,58.45,98.0,35.42,55.28,7,430.13,37,critical,1,"memory_leak_gradual,cpu_spike_sudden",20,2,0
2025-06-11 20:13:30.223889,73.15,98.0,23.67,45.87,5,347.01,26,critical,1,"memory_leak_gradual,cpu_spike_sudden",20,2,0
2025-06-11 20:18:30.223889,52.85,98.0,25.36,182.45,7,353.73,42,critical,1,"memory_leak_gradual,cpu_spike_sudden",20,2,0
2025-06-11 20:23:30.223889,63.1,51.98,39.34,62.75,8,218.89,27,warning,1,cpu_spike_sudden,20,2,0
2025-06-11 20:28:30.223889,58.5,31.53,34.38,10.0,4,159.07,37,normal,1,"cpu_spike_sudden,database_overload",20,2,0
2025-06-11 20:33:30.223889,58.39,97.14,30.74,80.18,11,211.07,37,critical,1,"cpu_spike_sudden,database_overload",20,2,0
2025-06-11 20:38:30.223889,14.52,49.55,58.18,57.32,2,457.9,45,normal,1,"cpu_spike_sudden,database_overload",20,2,0
2025-06-11 20:43:30.223889,100.0,52.17,28.55,10.0,11,927.7478747571068,32,critical,1,"cpu_spike_sudden,database_overload",20,2,0
2025-06-11 20:48:30.223889,96.19,50.83,28.7,10.39,3,854.2284148853348,32,critical,0,"cpu_spike_sudden,database_overload",20,2,0
2025-06-11 20:53:30.223889,100.0,36.5,49.93,95.01,4,1135.0554496055886,37,critical,1,"cpu_spike_sudden,database_overload",20,2,0
2025-06-11 20:58:30.223889,100.0,59.02,82.98,28.75,5,591.0261299888803,36,critical,1,"cpu_spike_sudden,database_overload",20,2,0
2025-06-11 21:03:30.223889,37.53,21.28,26.94,65.11,0,696.54,33,normal,0,database_overload,21,2,0
2025-06-11 21:08:30.223889,28.19,93.76,35.94,119.3,9,200.0,38,critical,1,"database_overload,network_degradation",21,2,0
2025-06-11 21:13:30.223889,28.6,38.42,23.38,180.59,4,541.75,40,normal,1,"database_overload,network_degradation",21,2,0
2025-06-11 21:18:30.223889,33.4,65.41,39.48,217.84,4,573.43,35,normal,1,"database_overload,network_degradation",21,2,0
2025-06-11 21:23:30.223889,24.6,29.14,82.08,164.36,1,742.37,50,normal,1,"database_overload,network_degradation",21,2,0
2025-06-11 21:28:30.223889,38.96,59.6,21.12,243.98,0,777.28,45,normal,1,"database_overload,network_degradation",21,2,0
2025-06-11 21:33:30.223889,8.6,73.75,31.51,204.52,0,696.6899999999999,40,normal,1,"database_overload,network_degradation",21,2,0
2025-06-11 21:38:30.223889,26.12,47.87,24.4,205.21,6,870.145,34,warning,0,"database_overload,network_degradation",21,2,0
2025-06-11 21:43:30.223889,34.86,41.41,32.38,196.89,3,584.23,41,normal,0,"database_overload,network_degradation",21,2,0
2025-06-11 21:48:30.223889,45.95,47.14,49.75,395.64,6,766.8900000000001,44,warning,1,"database_overload,network_degradation",21,2,0
2025-06-11 21:53:30.223889,22.66,39.48,36.27,455.67,1,962.265,36,normal,0,"database_overload,network_degradation",21,2,0
2025-06-11 21:58:30.223889,36.79,36.32,36.69,511.8,0,1214.47,40,normal,1,"database_overload,network_degradation",21,2,0
2025-06-11 22:03:30.223889,13.46,45.18,30.98,287.84,2,824.12,22,normal,1,"database_overload,network_degradation",22,2,0
2025-06-11 22:08:30.223889,20.54,39.43,21.13,514.52,1,607.26,18,normal,1,"database_overload,network_degradation",22,2,0
2025-06-11 22:13:30.223889,21.6,29.91,25.83,486.78,1,692.8399999999999,24,normal,0,"database_overload,network_degradation",22,2,0
2025-06-11 22:18:30.223889,23.09,45.94,21.49,488.85,0,841.595,19,normal,1,"database_overload,network_degradation",22,2,0
2025-06-11 22:23:30.223889,33.58,49.87,71.37,237.72,3,615.49,24,normal,0,"database_overload,network_degradation",22,2,0
2025-06-11 22:28:30.223889,11.78,28.63,20.4,455.93,0,792.765,24,normal,1,"database_overload,network_degradation",22,2,0
2025-06-11 22:33:30.223889,17.67,13.9,49.46,619.55,3,477.755,21,normal,0,"network_degradation,disk_full_critical",22,2,0
2025-06-11 22:38:30.223889,33.3,11.32,27.72,276.8,0,282.56,28,normal,0,"network_degradation,disk_full_critical",22,2,0
2025-06-11 22:43:30.223889,14.35,16.15,35.08,806.39,0,574.045,27,normal,1,"network_degradation,disk_full_critical",22,2,0
2025-06-11 22:48:30.223889,1.14,53.21,21.37,608.96,2,424.57000000000005,24,normal,1,"network_degradation,disk_full_critical",22,2,0
2025-06-11 22:53:30.223889,12.65,22.6,42.68,349.22,1,310.83000000000004,23,normal,0,"network_degradation,disk_full_critical",22,2,0
2025-06-11 22:58:30.223889,30.8,20.8,100.0,312.03,1,389.375,24,critical,1,"network_degradation,disk_full_critical",22,2,0
2025-06-11 23:03:30.223889,15.17,38.32,71.17,772.69,1,545.835,19,normal,0,"network_degradation,disk_full_critical",23,2,0
2025-06-11 23:08:30.223889,11.57,20.0,29.76,912.72,3,654.19,30,normal,0,"network_degradation,disk_full_critical",23,2,0
2025-06-11 23:13:30.223889,30.47,34.97,22.92,942.8,1,598.29,24,normal,1,"network_degradation,disk_full_critical",23,2,0
2025-06-11 23:18:30.223889,23.29,31.96,36.36,423.32,1,333.14,21,normal,1,"network_degradation,disk_full_critical",23,2,0
2025-06-11 23:23:30.223889,27.29,7.22,23.78,819.08,1,579.08,24,normal,0,"network_degradation,disk_full_critical",23,2,0
2025-06-11 23:28:30.223889,0.0,28.81,55.26,423.43,1,311.71500000000003,21,normal,1,"network_degradation,disk_full_critical",23,2,0
2025-06-11 23:33:30.223889,12.26,39.73,68.04,450.35,2,398.315,19,normal,0,"network_degradation,disk_full_critical",23,2,0
2025-06-11 23:38:30.223889,12.55,53.3,95.94,645.28,1,511.02,23,critical,0,"network_degradation,disk_full_critical",23,2,0
2025-06-11 23:43:30.223889,24.78,40.4,99.27,828.71,1,533.1850000000001,25,critical,0,"network_degradation,disk_full_critical",23,2,0
2025-06-11 23:48:30.223889,19.47,31.56,98.48,519.17,1,479.605,27,critical,1,"network_degradation,disk_full_critical",23,2,0
2025-06-11 23:53:30.223889,20.9,36.01,95.85,459.43,1,397.065,28,critical,0,"network_degradation,disk_full_critical",23,2,0
2025-06-11 23:58:30.223889,21.18,33.8,95.36,1314.22,1,841.58,18,critical,1,"network_degradation,disk_full_critical",23,2,0
2025-06-12 00:03:30.223889,38.95,30.05,95.38,1194.73,0,706.765,23,critical,1,"network_degradation,disk_full_critical",0,3,0
2025-06-12 00:08:30.223889,16.97,28.36,99.66,1471.19,1,889.815,24,critical,0,"network_degradation,disk_full_critical",0,3,0
2025-06-12 00:13:30.223889,68.63,62.11,95.62,15.64,4,152.6,22,critical,0,"disk_full_critical,cascade_failure",0,3,0
2025-06-12 00:18:30.223889,84.93,94.84,95.07,10.0,16,345.8677209955685,23,critical,1,"disk_full_critical,cascade_failure",0,3,0
2025-06-12 00:23:30.223889,95.0,95.0,95.35,40.18,23,245.97808632152342,24,critical,1,"disk_full_critical,cascade_failure",0,3,0
2025-06-12 00:28:30.223889,94.01,95.0,98.69,53.45,17,198.79767657261232,27,critical,1,"disk_full_critical,cascade_failure",0,3,0
2025-06-12 00:33:30.223889,95.0,95.0,95.74,10.0,17,250.30588266454112,24,critical,1,"disk_full_critical,cascade_failure",0,3,0
2025-06-12 00:38:30.223889,68.27,73.88,37.8,103.33,4,163.76,25,normal,0,cascade_failure,0,3,0
2025-06-12 00:43:30.223889,65.57,66.96,28.32,42.06,5,196.88,22,warning,0,cascade_failure,0,3,0
2025-06-12 00:48:30.223889,77.06,79.28,21.85,23.26,6,133.09,22,warning,0,cascade_failure,0,3,0
2025-06-12 00:53:30.223889,90.97,86.01,32.35,44.89,33,359.1501232988019,50,critical,1,"cascade_failure,high_traffic_overload",0,3,0
2025-06-12 00:58:30.223889,95.0,95.0,68.13,10.0,17,307.76714847314116,95,critical,1,"cascade_failure,high_traffic_overload",0,3,0
2025-06-12 01:03:30.223889,95.0,95.0,49.71,98.06,24,767.2254592048587,141,critical,1,"cascade_failure,high_traffic_overload",1,3,0
2025-06-12 01:08:30.223889,86.33,82.74,25.51,10.0,4,425.9603046011346,187,warning,0,"cascade_failure,high_traffic_overload",1,3,0
2025-06-12 01:13:30.223889,100.0,100.0,26.04,31.87,11,423.70482420966886,233,warning,0,"cascade_failure,high_traffic_overload",1,3,0
2025-06-12 01:18:30.223889,100.0,100.0,20.8,52.87,32,319.0923092261155,279,critical,1,"cascade_failure,high_traffic_overload",1,3,0
2025-06-12 01:23:30.223889,100.0,100.0,36.98,13.44,30,327.60760872765724,325,critical,1,"cascade_failure,high_traffic_overload",1,3,0
2025-06-12 01:28:30.223889,100.0,100.0,27.71,13.35,28,1067.1728366342827,370,critical,1,"cascade_failure,high_traffic_overload",1,3,0
2025-06-12 01:33:30.223889,100.0,100.0,45.74,86.16,37,930.2914587629894,416,critical,1,"cascade_failure,high_traffic_overload",1,3,0
2025-06-12 01:38:30.223889,100.0,100.0,44.07,13.39,16,1028.0547212558852,462,critical,0,"cascade_failure,high_traffic_overload",1,3,0
2025-06-12 01:43:30.223889,100.0,100.0,30.4,39.02,23,367.96436189011916,508,critical,1,"cascade_failure,high_traffic_overload",1,3,0
2025-06-12 01:48:30.223889,100.0,100.0,100.0,90.26,44,701.0197951454004,554,critical,1,"cascade_failure,high_traffic_overload",1,3,0
2025-06-12 01:53:30.223889,100.0,100.0,40.16,40.15,10,470.705550942577,600,critical,0,"cascade_failure,high_traffic_overload",1,3,0
2025-06-12 01:58:30.223889,95.0,95.0,55.67,147.17,47,332.1189760748803,17,critical,1,"cascade_failure,network_degradation",1,3,0
2025-06-12 02:03:30.223889,95.0,95.0,40.99,94.15,50,187.234609635113,20,critical,1,"cascade_failure,network_degradation",2,3,0
2025-06-12 02:08:30.223889,95.0,95.0,21.96,218.62,36,744.547608935982,20,critical,1,"cascade_failure,network_degradation",2,3,0
2025-06-12 02:13:30.223889,89.21,93.81,28.02,144.23,20,268.0977033923156,28,critical,0,"cascade_failure,network_degradation",2,3,0
2025-06-12 02:18:30.223889,19.22,28.69,41.28,297.72,0,335.27,33,normal,0,"network_degradation,database_overload",2,3,0
2025-06-12 02:23:30.223889,31.98,38.84,24.75,152.77,1,112.5,21,normal,0,"network_degradation,database_overload",2,3,0
2025-06-12 02:28:30.223889,23.6,25.67,25.49,362.24,3,308.21000000000004,29,normal,0,"network_degradation,database_overload",2,3,0
2025-06-12 02:33:30.223889,14.14,30.84,32.39,239.29,2,356.405,19,normal,0,"network_degradation,database_overload",2,3,0
2025-06-12 02:38:30.223889,13.02,27.62,24.0,351.64,0,597.96,21,normal,0,"network_degradation,database_overload",2,3,0
2025-06-12 02:43:30.223889,19.58,27.27,37.4,237.25,0,352.235,28,normal,0,"network_degradation,database_overload",2,3,0
2025-06-12 02:48:30.223889,16.2,15.64,20.37,387.4,3,389.32,26,normal,0,"network_degradation,database_overload",2,3,0
2025-06-12 02:53:30.223889,14.85,30.67,21.47,490.0,1,515.15,18,normal,1,"network_degradation,database_overload",2,3,0
2025-06-12 02:58:30.223889,30.84,21.31,63.95,592.31,2,632.685,22,normal,0,"network_degradation,database_overload",2,3,0
2025-06-12 03:03:30.223889,25.96,37.05,27.95,585.79,1,662.105,26,normal,0,"network_degradation,database_overload",3,3,0
2025-06-12 03:08:30.223889,33.82,12.19,38.42,211.96,0,533.59,31,normal,0,"network_degradation,database_overload",3,3,0
2025-06-12 03:13:30.223889,24.7,4.18,59.42,395.47,1,496.46500000000003,23,normal,0,"network_degradation,database_overload",3,3,0
2025-06-12 03:18:30.223889,27.7,58.34,20.18,294.15,0,535.4449999999999,29,normal,1,"network_degradation,database_overload",3,3,0
2025-06-12 03:23:30.223889,11.65,48.11,44.07,689.16,2,762.8299999999999,30,normal,0,"network_degradation,database_overload",3,3,0
2025-06-12 03:28:30.223889,30.87,33.2,20.62,761.78,1,742.3499999999999,28,normal,0,"network_degradation,database_overload",3,3,0
2025-06-12 03:33:30.223889,6.79,33.77,27.33,549.98,0,604.11,21,normal,1,"network_degradation,database_overload",3,3,0
2025-06-12 03:38:30.223889,16.55,40.89,32.17,411.12,1,674.47,17,normal,1,"network_degradation,database_overload",3,3,0
2025-06-12 03:43:30.223889,23.23,34.94,31.46,362.16,3,572.59,15,normal,1,"network_degradation,database_overload",3,3,0
2025-06-12 03:48:30.223889,18.08,7.91,38.43,693.55,2,1055.525,20,normal,0,"network_degradation,database_overload",3,3,0
2025-06-12 03:53:30.223889,16.0,31.25,20.93,735.34,5,851.9300000000001,37,warning,0,"network_degradation,database_overload",3,3,0
2025-06-12 03:58:30.223889,26.45,27.77,43.91,568.01,1,860.365,25,normal,1,"network_degradation,database_overload",3,3,0
2025-06-12 04:03:30.223889,19.85,52.93,39.82,945.65,1,915.385,19,normal,0,"network_degradation,database_overload",4,3,0
2025-06-12 04:08:30.223889,10.5,26.95,24.49,1020.65,2,1340.745,25,normal,0,"network_degradation,database_overload",4,3,0
2025-06-12 04:13:30.223889,22.52,43.57,37.09,767.82,1,771.4100000000001,15,normal,0,"network_degradation,database_overload",4,3,0
2025-06-12 04:18:30.223889,31.35,31.55,32.33,772.83,1,967.165,25,normal,1,"network_degradation,database_overload",4,3,0
2025-06-12 04:23:30.223889,13.02,86.43,29.37,693.66,3,581.7,27,warning,1,"network_degradation,memory_leak_gradual",4,3,0
2025-06-12 04:28:30.223889,26.14,98.0,87.44,976.49,5,687.535,27,critical,1,"network_degradation,memory_leak_gradual",4,3,0
2025-06-12 04:33:30.223889,23.97,82.75,24.33,876.43,1,711.855,28,warning,1,"network_degradation,memory_leak_gradual",4,3,0
2025-06-12 04:38:30.223889,24.07,67.48,33.01,511.98,0,404.28,20,normal,0,"network_degradation,memory_leak_gradual",4,3,0
2025-06-12 04:43:30.223889,20.32,98.0,36.18,547.28,5,423.64,30,critical,1,"network_degradation,memory_leak_gradual",4,3,0
2025-06-12 04:48:30.223889,38.93,92.8,36.16,683.93,3,611.415,27,critical,1,"network_degradation,memory_leak_gradual",4,3,0
2025-06-12 04:53:30.223889,26.36,90.48,24.01,895.47,4,643.635,19,critical,1,"network_degradation,memory_leak_gradual",4,3,0
2025-06-12 04:58:30.223889,41.92,96.46,22.26,898.69,6,697.335,18,critical,1,"network_degradation,memory_leak_gradual",4,3,0
2025-06-12 05:03:30.223889,13.12,73.34,27.11,17.7,0,100.0,28,normal,0,"memory_leak_gradual,disk_full_critical",5,3,0
2025-06-12 05:08:30.223889,36.02,74.8,34.35,35.76,1,103.58,21,normal,0,"memory_leak_gradual,disk_full_critical",5,3,0
2025-06-12 05:13:30.223889,28.03,78.8,29.28,10.0,2,156.59,25,normal,0,"memory_leak_gradual,disk_full_critical",5,3,0
2025-06-12 05:18:30.223889,18.16,98.0,31.18,53.94,5,188.83,24,critical,1,"memory_leak_gradual,disk_full_critical",5,3,0
2025-06-12 05:23:30.223889,18.33,70.62,48.29,10.0,1,100.0,24,normal,0,"memory_leak_gradual,disk_full_critical",5,3,0
2025-06-12 05:28:30.223889,19.87,76.67,23.36,37.49,0,113.77,25,normal,0,"memory_leak_gradual,disk_full_critical",5,3,0
2025-06-12 05:33:30.223889,30.36,76.24,33.62,27.17,1,171.75,29,normal,0,"memory_leak_gradual,disk_full_critical",5,3,0
2025-06-12 05:38:30.223889,27.84,74.07,26.8,56.91,0,154.32,26,normal,0,"memory_leak_gradual,disk_full_critical",5,3,0
2025-06-12 05:43:30.223889,21.2,77.22,25.47,58.74,2,100.0,23,normal,0,"memory_leak_gradual,disk_full_critical",5,3,0
2025-06-12 05:48:30.223889,23.64,93.11,32.66,76.73,5,262.0,27,critical,1,"memory_leak_gradual,disk_full_critical",5,3,0
2025-06-12 05:53:30.223889,22.12,98.0,35.66,35.3,2,261.15,25,critical,1,"memory_leak_gradual,disk_full_critical",5,3,0
2025-06-12 05:58:30.223889,40.21,79.38,29.73,17.16,2,175.47,21,normal,0,"memory_leak_gradual,disk_full_critical",5,3,0
2025-06-12 06:03:30.223889,20.44,98.0,23.43,17.38,3,150.0,24,critical,1,"memory_leak_gradual,disk_full_critical",6,3,0
2025-06-12 06:08:30.223889,19.79,73.97,98.16,35.67,0,100.0,25,critical,0,"memory_leak_gradual,disk_full_critical",6,3,0
2025-06-12 06:13:30.223889,39.22,93.85,96.35,10.0,6,204.67,29,critical,1,"memory_leak_gradual,disk_full_critical",6,3,0
2025-06-12 06:18:30.223889,5.47,76.96,97.37,43.87,1,100.0,25,critical,0,"memory_leak_gradual,disk_full_critical",6,3,0
2025-06-12 06:23:30.223889,6.55,98.0,98.11,11.61,4,150.0,23,critical,1,"memory_leak_gradual,disk_full_critical",6,3,0
2025-06-12 06:28:30.223889,21.68,98.0,97.12,46.13,1,241.04,24,critical,1,"memory_leak_gradual,disk_full_critical",6,3,0
2025-06-12 06:33:30.223889,15.14,74.57,95.59,29.25,1,181.14,23,critical,0,"memory_leak_gradual,disk_full_critical",6,3,0
2025-06-12 06:38:30.223889,16.76,98.0,96.77,54.53,6,150.0,26,critical,1,"memory_leak_gradual,disk_full_critical",6,3,0
2025-06-12 06:43:30.223889,7.5,98.0,98.09,49.37,3,266.16,22,critical,1,"memory_leak_gradual,disk_full_critical",6,3,0
2025-06-12 06:48:30.223889,31.3,98.0,99.81,29.16,4,366.13,25,critical,1,"memory_leak_gradual,disk_full_critical",6,3,0
2025-06-12 06:53:30.223889,4.95,98.0,98.15,16.03,4,281.74,25,critical,1,"memory_leak_gradual,disk_full_critical",6,3,0
2025-06-12 06:58:30.223889,35.12,98.0,95.08,17.8,4,224.63,19,critical,1,"memory_leak_gradual,disk_full_critical",6,3,0
2025-06-12 07:03:30.223889,51.72,82.42,96.85,73.19,1,229.47,50,critical,0,"memory_leak_gradual,disk_full_critical",7,3,0
2025-06-12 07:08:30.223889,16.01,98.0,63.69,35.08,6,392.58,43,critical,1,memory_leak_gradual,7,3,0
2025-06-12 07:13:30.223889,40.81,89.45,20.8,84.92,2,187.9,36,warning,0,"memory_leak_gradual,network_degradation",7,3,0
2025-06-12 07:18:30.223889,28.04,98.0,25.54,181.41,4,301.35,39,critical,1,"memory_leak_gradual,network_degradation",7,3,0
2025-06-12 07:23:30.223889,33.81,98.0,34.48,120.19,4,150.0,40,critical,1,"memory_leak_gradual,network_degradation",7,3,0
2025-06-12 07:28:30.223889,40.74,98.0,35.77,168.75,6,434.69,34,critical,1,"memory_leak_gradual,network_degradation",7,3,0
2025-06-12 07:33:30.223889,17.84,98.0,98.25,224.22,7,456.67,45,critical,1,"memory_leak_gradual,network_degradation",7,3,0
2025-06-12 07:38:30.223889,46.53,91.37,21.8,290.03,1,335.42499999999995,37,critical,0,"memory_leak_gradual,network_degradation",7,3,0
2025-06-12 07:43:30.223889,22.3,98.0,34.12,275.19,6,587.225,37,critical,1,"memory_leak_gradual,network_degradation",7,3,0
2025-06-12 07:48:30.223889,42.87,98.0,46.88,161.01,4,482.41,28,critical,1,"memory_leak_gradual,network_degradation",7,3,0
2025-06-12 07:53:30.223889,15.53,98.0,36.89,224.65,6,560.2950000000001,47,critical,1,"memory_leak_gradual,network_degradation",7,3,0
2025-06-12 07:58:30.223889,46.17,87.85,33.66,404.86,4,440.57,39,warning,0,"memory_leak_gradual,network_degradation",7,3,0
2025-06-12 08:03:30.223889,28.44,98.0,52.07,313.0,6,487.46,46,critical,1,"memory_leak_gradual,network_degradation",8,3,0
2025-06-12 08:08:30.223889,55.55,98.0,24.43,361.24,6,448.07,43,critical,1,"memory_leak_gradual,network_degradation",8,3,0
2025-06-12 08:13:30.223889,51.69,98.0,25.28,498.51,4,707.9649999999999,43,critical,1,"memory_leak_gradual,network_degradation",8,3,0
2025-06-12 08:18:30.223889,27.98,98.0,30.5,610.73,1,751.375,41,critical,1,"memory_leak_gradual,network_degradation",8,3,0
2025-06-12 08:23:30.223889,0.0,98.0,21.01,307.59,9,524.225,33,critical,1,"memory_leak_gradual,network_degradation",8,3,0
2025-06-12 08:28:30.223889,49.2,21.83,27.51,281.47,2,434.33500000000004,50,normal,0,"network_degradation,high_traffic_overload",8,3,0
2025-06-12 08:33:30.223889,38.46,73.68,22.69,363.19,2,628.905,95,normal,1,"network_degradation,high_traffic_overload",8,3,0
2025-06-12 08:38:30.223889,51.12,37.04,33.6,570.31,4,541.4549999999999,141,normal,0,"network_degradation,high_traffic_overload",8,3,0
2025-06-12 08:43:30.223889,45.99,42.84,34.31,799.0,1,653.95,187,normal,0,"network_degradation,high_traffic_overload",8,3,0
2025-06-12 08:48:30.223889,63.51954425950808,64.46108936550499,41.72,746.29,0,723.015,233,normal,0,"network_degradation,high_traffic_overload",8,3,0
2025-06-12 08:53:30.223889,74.42330695159274,64.317595365377,42.1,307.17,0,528.195,279,normal,1,"network_degradation,high_traffic_overload",8,3,0
2025-06-12 08:58:30.223889,29.396754287575973,47.789925952441926,32.35,521.86,5,610.05,325,normal,0,"network_degradation,high_traffic_overload",8,3,0
2025-06-12 09:03:30.223889,83.45248592506839,85.63949496487304,25.18,430.04,1,682.5600000000001,370,normal,0,"network_degradation,high_traffic_overload",9,3,0
2025-06-12 09:08:30.223889,100.0,98.30662952753086,61.73,310.77,6,1868.922177183488,416,critical,0,"network_degradation,high_traffic_overload",9,3,0
2025-06-12 09:13:30.223889,89.31185607850988,100.0,22.65,990.57,3,745.725,462,critical,1,"network_degradation,high_traffic_overload",9,3,0
2025-06-12 09:18:30.223889,100.0,100.0,26.12,782.68,9,1660.6325580599905,508,critical,1,"network_degradation,high_traffic_overload",9,3,0
2025-06-12 09:23:30.223889,26.35041961656877,89.60498124129688,27.13,641.33,2,1013.925,554,warning,1,"network_degradation,high_traffic_overload",9,3,0
2025-06-12 09:28:30.223889,100.0,67.8146330970792,20.18,788.23,2,1909.3692179566342,600,critical,1,"network_degradation,high_traffic_overload",9,3,0
2025-06-12 09:33:30.223889,33.89,100.0,32.1,764.41,5,650.495,40,critical,0,network_degradation,9,3,0
2025-06-12 09:38:30.223889,74.13,97.54,43.52,101.61,9,365.29,58,critical,0,network_degradation,9,3,0
2025-06-12 09:43:30.223889,35.69,65.49,24.35,110.73,4,314.92,50,normal,0,"network_degradation,high_traffic_overload",9,3,0
2025-06-12 09:48:30.223889,53.59,91.29,27.43,119.49,9,433.88,95,critical,0,"network_degradation,high_traffic_overload",9,3,0
2025-06-12 09:53:30.223889,86.41,46.82,26.92,175.31,4,768.4325194991716,141,warning,0,"network_degradation,high_traffic_overload",9,3,0
2025-06-12 09:58:30.223889,48.23,100.0,23.56,278.49,5,658.365,187,critical,0,"network_degradation,high_traffic_overload",9,3,0
2025-06-12 10:03:30.223889,100.0,100.0,42.11,289.88,5,1077.3676467553319,233,critical,0,"network_degradation,high_traffic_overload",10,3,0
2025-06-12 10:08:30.223889,61.773519978908624,100.0,23.68,143.3,5,546.63,279,critical,1,"network_degradation,high_traffic_overload",10,3,0
2025-06-12 10:13:30.223889,75.16716603098004,76.38578556175764,24.2,258.46,2,630.5,325,normal,1,"network_degradation,high_traffic_overload",10,3,0
2025-06-12 10:18:30.223889,49.44863948166115,100.0,46.7,187.59,8,558.68,370,critical,0,"network_degradation,high_traffic_overload",10,3,0
2025-06-12 10:23:30.223889,100.0,100.0,29.85,185.13,2,923.4589384890256,416,critical,1,"network_degradation,high_traffic_overload",10,3,0
2025-06-12 10:28:30.223889,100.0,100.0,49.25,280.62,7,727.8009581967317,462,critical,0,"network_degradation,high_traffic_overload",10,3,0
2025-06-12 10:33:30.223889,71.75567264818831,100.0,56.83,402.34,4,666.74,508,critical,0,"network_degradation,high_traffic_overload",10,3,0
2025-06-12 10:38:30.223889,51.87703547234853,100.0,28.57,321.16,7,659.21,554,critical,1,"network_degradation,high_traffic_overload",10,3,0
2025-06-12 10:43:30.223889,75.591270378075,48.43696194599492,48.65,592.99,2,1003.565,600,normal,1,"network_degradation,high_traffic_overload",10,3,0
2025-06-12 10:48:30.223889,35.34,21.0,44.05,338.97,4,437.39500000000004,53,normal,0,"network_degradation,disk_full_critical",10,3,0
2025-06-12 10:53:30.223889,40.55,44.59,24.87,366.43,4,666.745,61,normal,0,"network_degradation,disk_full_critical",10,3,0
2025-06-12 10:58:30.223889,67.49,48.63,37.88,648.59,4,631.5250000000001,53,normal,0,"network_degradation,disk_full_critical",10,3,0
2025-06-12 11:03:30.223889,37.83,100.0,20.14,767.32,9,607.62,57,critical,0,"network_degradation,disk_full_critical",11,3,0
2025-06-12 11:08:30.223889,45.28,80.78,20.72,582.56,7,701.42,54,warning,0,"network_degradation,disk_full_critical",11,3,0
2025-06-12 11:13:30.223889,70.17,6.45,22.37,831.82,2,801.09,65,normal,0,"network_degradation,disk_full_critical",11,3,0
2025-06-12 11:18:30.223889,20.82,73.44,23.63,605.57,2,665.135,35,normal,1,"network_degradation,disk_full_critical",11,3,0
2025-06-12 11:23:30.223889,48.62,48.28,25.98,306.09,4,490.29499999999996,61,normal,0,"network_degradation,disk_full_critical",11,3,0
2025-06-12 11:28:30.223889,71.67,79.69,20.1,448.91,4,752.705,51,normal,1,"network_degradation,disk_full_critical",11,3,0
2025-06-12 11:33:30.223889,100.0,70.26,38.33,916.06,2,1301.7050219616924,57,critical,1,"network_degradation,disk_full_critical",11,3,0
2025-06-12 11:38:30.223889,55.68,66.29,33.31,377.81,1,517.735,50,normal,1,"network_degradation,disk_full_critical",11,3,0
2025-06-12 11:43:30.223889,58.04,67.42,31.15,592.58,2,585.87,51,normal,0,"network_degradation,disk_full_critical",11,3,0
